dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,r20161219r_oid,col1,col2
0.002422453,1.63572E+18,Gaia DR2 511240716148289792,5.11241E+17,71411863,2015.5,26.49308861,0.278537228,61.20537305,0.356986961,0.15303633,0.469652412,0.3258502,-0.685888178,0.503574448,0.75050313,0.751522633,-0.41300935,0.2028851,-0.46582988,0.30570984,-0.11074193,0.3014142,-0.4592356,-0.017240716,0.089481354,-0.60822093,394,0,388,6,1.7487599,432.74368,0,0,31,FALSE,0.07884291,1.286943338,0.078192645,-0.010856008,46,18,0.75895774,0,52,FALSE,401,207.0819172,0.821096585,252.20166,19.89801,41,156.529129,14.98573948,10.445206,19.8649,40,378.7708502,10.81444986,35.024513,18.315979,2.5849674,0,1.5489216,-0.033109665,1.5820312,,,0,,,,NOT_AVAILABLE,129.4520487,-0.974112613,51.69367106,45.93631796,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240716148289792,,76,26.49518,61.20317
0.002358345,1.63572E+18,Gaia DR2 511240716142836480,5.11241E+17,1550963035,2015.5,26.49955979,1.159537796,61.20211619,0.998774036,0.722171424,1.528189787,0.47256657,-1.561569717,2.759542123,0.108763377,3.12132588,-0.20237331,-0.5407539,-0.7362672,0.50041324,0.1354389,0.26529494,-0.44151118,0.5600071,-0.4209106,-0.74632066,173,0,172,1,0.19919863,169.99152,0,0,31,FALSE,0.01746522,1.933908288,0.25291268,0.06694066,22,13,3.5712547,0,27,FALSE,192,81.22198738,1.052883965,77.142395,20.91418,21,103.5942959,13.40109514,7.7302856,20.31305,23,169.6690096,9.110990958,18.622454,19.187914,3.3644006,0,1.1251354,-0.60113144,1.7262669,,,0,,,,NOT_AVAILABLE,129.4557805,-0.976642784,51.69512436,45.93192454,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240716142836480,,76,26.49518,61.20317
0.001216749,1.63572E+18,Gaia DR2 511241433404603136,5.11241E+17,150101610,2015.5,26.29818999,0.159438699,61.20289451,0.171045653,-0.075996021,0.273255342,-0.27811357,-0.049129688,0.281655487,-1.154397776,0.333354219,-0.3141482,-0.055558752,-0.5510125,0.24760714,-0.16698205,0.13718738,-0.15262654,0.089490585,0.07381133,-0.5214771,459,0,456,3,3.3685012,559.1506,0.683762616,1.774102466,31,FALSE,0.22412795,1.405151219,0.043584051,0.0164641,52,17,0.34676224,0,58,FALSE,490,476.2060504,1.012089548,470.5177,18.99388,52,204.3950267,9.297661421,21.983488,19.575212,51,656.2629717,17.31642408,37.898296,17.719225,1.8073227,0,1.8559875,0.58133316,1.2746544,,,0,,,,NOT_AVAILABLE,129.3607309,-0.99609592,51.57588394,45.98230807,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241433404603136,,77,26.30066,61.20264
0.002706247,1.63572E+18,Gaia DR2 511241433396023040,5.11241E+17,905324242,2015.5,26.30185358,0.138539806,61.19999554,0.154474884,0.201184512,0.227566815,0.8840679,-1.31792123,0.250790826,-0.158557838,0.311255212,-0.3367143,0.07261193,-0.47259092,0.22709754,-0.17303288,0.15216903,-0.21179073,-0.010723954,0.1480174,-0.5292736,487,0,485,2,1.5687217,529.552,0.081199816,0.027268815,31,FALSE,0.25593323,1.364802579,0.040376312,-0.009645146,56,20,0.31917015,0,60,TRUE,522,463.7868195,0.989881305,468.5277,19.02257,55,173.9149348,5.090407876,34.165226,19.750546,54,515.7188281,5.608352458,91.9555,17.980888,1.4869628,0,1.7696571,0.72797585,1.0416813,,,0,,,,NOT_AVAILABLE,129.3630578,-0.998567023,51.57592295,45.97891424,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241433396023040,,77,26.30066,61.20264
8.49E-05,1.63572E+18,Gaia DR2 511241437702480896,5.11241E+17,810232948,2015.5,26.30068589,0.011873574,61.20272397,0.014413999,0.497898097,0.02050362,24.283424,-2.005104858,0.02031993,-1.435025572,0.028337638,-0.39409044,0.106000945,-0.5436053,0.2677907,-0.024646578,0.2083934,-0.27145752,-0.0658736,0.12378282,-0.5640675,485,0,483,2,1.8981826,538.4032,0.051034277,0.866172467,31,FALSE,66.73128,1.373524649,0.003206108,-3.46E-04,55,19,0.038378973,0,62,FALSE,521,63224.03458,10.60400703,5962.278,13.68616,58,17117.90591,29.99614436,570.6702,14.767761,56,69750.19416,52.38916413,1331.3859,12.653056,1.3739728,0,2.114705,1.0816011,1.033104,,,0,,,,NOT_AVAILABLE,129.3619427,-0.996014032,51.577243,45.98154469,100001,3625,3565.5,3933.81,1.771,1.657,1.925,0.8738,0.826,0.9614,200111,11.814733,10.032592,12.212344,21.715736,19.304321,24.127151,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241437702480896,,77,26.30066,61.20264
0.001066344,1.63572E+18,Gaia DR2 511216664322260736,5.11217E+17,175141136,2015.5,26.71679029,0.410165627,61.20209361,0.430662072,0.36547442,0.619399265,0.5900466,-1.021233655,0.816510776,-0.475798141,1.01138724,-0.48306546,0.023008626,-0.47143695,0.3507409,-0.02793788,0.32028067,-0.3681225,0.0945607,-0.056713104,-0.6810579,410,0,410,0,2.7543015,487.79996,1.293888388,1.09024509,31,FALSE,0.040540617,1.289721263,0.106570161,0.003583676,48,18,1.0829542,0,51,FALSE,427,138.3625444,0.756328008,182.93987,20.33582,26,137.5679598,15.36451834,8.953613,20.005095,23,280.4500958,17.08050455,16.41931,18.64228,3.0211792,0,1.362814,-0.33072472,1.6935387,,,0,,,,NOT_AVAILABLE,129.558076,-0.95452751,51.82436617,45.87842122,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216664322260736,,78,26.71475,61.20168
0.001560979,1.63572E+18,Gaia DR2 511216664323054592,5.11217E+17,1002963040,2015.5,26.71152093,0.326204067,61.20154975,0.358844121,-0.066339132,0.507506853,-0.13071574,-1.139730585,0.680111996,1.702689987,0.864933577,-0.4544552,-0.018669982,-0.42697242,0.31691274,0.065906025,0.3128889,-0.38790065,0.107925236,-0.09967797,-0.6794592,413,0,411,2,1.8303427,459.69745,0.877687347,0.702530326,31,FALSE,0.05875187,1.441864248,0.090809076,-0.006199843,47,17,0.9142276,0,52,FALSE,439,164.6737548,0.724120038,227.41223,20.146805,30,108.3523569,9.438362537,11.479995,20.264292,32,272.6303951,9.912614409,27.50338,18.672985,2.313561,0,1.5913067,0.117486954,1.4738197,,,0,,,,NOT_AVAILABLE,129.5557115,-0.955599923,51.82083194,45.87924908,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216664323054592,,78,26.71475,61.20168
8.93E-05,1.63572E+18,Gaia DR2 511216664330104832,5.11217E+17,127734916,2015.5,26.71456824,0.01251848,61.2016623,0.014925958,1.483388423,0.021874738,67.81285,-4.699214367,0.022374186,0.257895467,0.031786183,-0.43988872,0.010297464,-0.5395674,0.33402327,0.061639752,0.3000539,-0.36509508,0.06830873,-0.05460817,-0.6235791,470,0,470,0,-5.501517,316.0795,0,0,31,FALSE,63.45057,1.548411596,0.003248966,-0.017568592,54,19,0.042805422,0,60,FALSE,493,50344.62384,14.04153034,3585.4087,13.933483,57,25290.43888,136.0647718,185.87059,14.343997,57,41053.26936,190.7687679,215.19911,13.228551,1.3177913,0,1.1154461,0.41051388,0.7049322,,,0,,,,NOT_AVAILABLE,129.557122,-0.955177086,51.82272776,45.87859663,100001,4978,4878.4,5138.4053,0.872,0.4483,1.145,0.41,0.244,0.571,200111,1.3461481,1.2634147,1.4016767,1.002536,0.96344906,1.0416231,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216664330104832,,78,26.71475,61.20168
5.33E-04,1.63572E+18,Gaia DR2 511216664322260992,5.11217E+17,1290595869,2015.5,26.71364401,0.03014319,61.20167878,0.038436694,0.470200597,0.054146386,8.683878,-1.142247333,0.055583996,-0.28775354,0.082993021,-0.4430451,-0.013395107,-0.5199242,0.3394601,0.012781994,0.2838658,-0.3134621,0.0456867,0.031954713,-0.64264905,455,0,451,4,5.2378335,620.6065,0.141418295,1.609338486,31,FALSE,5.9767246,1.470862437,0.008201466,-0.026335068,52,18,0.09041741,0,61,FALSE,475,6253.867311,5.513543759,1134.2737,16.197994,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,129.5566834,-0.955255885,51.82218987,45.87883804,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216664322260992,,78,26.71475,61.20168
0.001656377,1.63572E+18,Gaia DR2 511217145366449280,5.11217E+17,1366670123,2015.5,26.58513332,0.21544869,61.19999847,0.237289434,0.389672115,0.320302145,1.2165767,-1.884891777,0.404526879,1.651873449,0.520279874,-0.6016964,-0.10912337,-0.54953104,0.4330203,0.15079059,0.42309168,-0.4537576,0.16087823,-0.121317655,-0.7288421,426,0,424,2,2.0773888,481.32803,0.560798788,0.876490558,31,FALSE,0.16748352,1.281292855,0.049097326,-0.005701692,49,17,0.56955934,0,52,FALSE,438,350.410053,1.093387465,320.48114,19.326925,43,190.1670589,12.46902269,15.25116,19.65355,41,506.8291434,11.2300561,45.13149,17.999765,1.9890873,0,1.6537838,0.32662392,1.3271599,,,0,,,,NOT_AVAILABLE,129.4965321,-0.970033114,51.74448626,45.90901733,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217145366449280,,79,26.5875,61.2012
1.01E-04,1.63572E+18,Gaia DR2 511217248445662720,5.11217E+17,1204873181,2015.5,26.58729245,0.011239945,61.20121633,0.013120542,1.821705542,0.019414708,93.83121,-3.863291118,0.02001917,7.796589203,0.028032331,-0.45958042,0.010585627,-0.54490674,0.32085672,0.028242959,0.29824597,-0.38643172,0.08415519,-0.044856593,-0.63737524,497,0,495,2,-9.82544,241.86906,0,0,31,TRUE,107.789215,1.575875063,0.002720864,-0.03813396,56,18,0.039481413,0,59,FALSE,513,83992.66066,11.18808215,7507.333,13.377763,54,42835.88425,53.76087099,796.7855,13.771869,53,59955.31495,33.47542836,1791.0245,12.81735,1.2238116,0,0.9545183,0.3941059,0.5604124,-20.10351853,4.713274481,5,5000,3,-1.5,NOT_AVAILABLE,129.4972917,-0.968623031,51.74666587,45.90953225,100001,5370,5298.6665,5476.6665,0.503,0.359,0.6116,0.248,0.1679,0.308,200111,1.1766313,1.1312442,1.2085254,1.0372242,1.0068996,1.0675488,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217248445662720,,79,26.5875,61.2012
0.001737402,1.63572E+18,Gaia DR2 511217214085923968,5.11217E+17,449938686,2015.5,26.58391892,0.036573529,61.20140615,0.042398687,0.72632081,0.061928068,11.728459,1.244856694,0.064188316,-3.183906704,0.090364408,-0.42944983,0.009604378,-0.5476529,0.31082663,0.01804995,0.27960533,-0.357604,0.025055835,0.00442014,-0.5979993,505,0,505,0,0.40128514,512.1197,0,0,31,FALSE,3.8953128,1.462609765,0.009389549,-0.039928813,57,18,0.09790224,0,60,FALSE,519,3695.076237,1.946942971,1897.8862,16.769308,53,1447.67555,12.10749264,119.568565,17.44971,50,3520.507608,9.292574881,378.85168,15.895407,1.3445414,0,1.5543041,0.68040276,0.87390137,,,0,,,,NOT_AVAILABLE,129.4956628,-0.968780743,51.74479796,45.91052623,100001,4372,4265.635,4476.5,,,,,,,200111,1.0676314,1.0183673,1.1215388,0.3751958,0.30680448,0.44358712,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217214085923968,,79,26.5875,61.2012
0.002688048,1.63572E+18,Gaia DR2 511217145366451840,5.11217E+17,611176445,2015.5,26.5863688,0.062188257,61.19856777,0.068813847,0.319289253,0.102827865,3.105085,-1.112514875,0.110404608,-0.333016885,0.148959256,-0.48967844,-0.09021286,-0.57044005,0.37556225,0.071070656,0.33749962,-0.37019813,0.11056142,-0.054001898,-0.64529395,512,0,511,1,1.4471684,552.7401,0,0,31,FALSE,1.4606438,1.438980089,0.015688642,-0.049259957,59,18,0.1599299,0,61,FALSE,525,1652.251194,1.557457594,1060.8644,17.643175,51,665.7566194,9.672744989,68.828094,18.2931,50,1583.331997,8.200839188,193.0695,16.76299,1.3612268,0,1.5301094,0.64992523,0.8801842,,,0,,,,NOT_AVAILABLE,129.4974162,-0.971305822,51.74417028,45.90748344,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217145366451840,,79,26.5875,61.2012
0.002776012,1.63572E+18,Gaia DR2 511217248445663872,5.11217E+17,267057168,2015.5,26.61883921,0.083722748,61.19949252,0.092095686,0.299494552,0.134677168,2.2237961,-1.525730485,0.15583421,0.113325385,0.204378734,-0.40456903,-0.04340106,-0.51395696,0.30354846,2.29E-04,0.2575529,-0.32471767,0.086908214,-0.035962433,-0.6083808,469,0,467,2,2.2042341,531.5619,0.31036742,1.24926162,31,FALSE,0.7876608,1.418793888,0.022230812,-0.022032676,53,19,0.21394543,0,57,FALSE,483,1076.204277,1.353550551,795.0972,18.10863,48,446.4761406,8.193422387,54.49202,18.726892,50,1189.973571,14.40667617,82.59876,17.073076,1.5205754,0,1.6538162,0.61826324,1.035553,,,0,,,,NOT_AVAILABLE,129.5125123,-0.967094007,51.7641716,45.9002828,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217248445663872,,80,26.6239,61.20082
9.83E-05,1.63572E+18,Gaia DR2 511217076646970240,5.11217E+17,987534851,2015.5,26.62369616,0.011368667,61.20082542,0.013248917,0.322582824,0.019184086,16.815126,-1.152376441,0.020370825,-0.256473143,0.028860374,-0.43332884,-0.031911623,-0.53792995,0.33734486,0.011456679,0.30066004,-0.34784123,0.07926855,-0.063368954,-0.5827799,459,18,458,1,-6.9510345,273.85632,0,0,31,TRUE,125.70198,1.59815133,0.002850758,-0.027398061,52,19,0.03924982,0,58,FALSE,485,97713.12619,13.74363792,7109.6987,13.213484,45,51805.6014,71.70146068,722.51807,13.565446,40,68159.39612,44.87458072,1518.8865,12.678105,1.2277266,1,0.88734055,0.3519621,0.53537846,,,0,,,,NOT_AVAILABLE,129.5145171,-0.96529588,51.76804049,45.90023289,100002,5447.84,5215.05,5805,,,,,,,200111,6.9316306,6.104915,7.564272,38.129654,32.014465,44.244843,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217076646970240,,80,26.6239,61.20082
0.001515702,1.63572E+18,Gaia DR2 511217385884613376,5.11217E+17,1180220387,2015.5,26.68660945,0.020720185,61.20031939,0.025475103,0.358492803,0.036089838,9.933345,-0.992148066,0.036428456,-0.139627824,0.052611122,-0.46850997,0.015641497,-0.56350565,0.349487,-0.015588896,0.28675514,-0.29032236,0.047691982,0.043493878,-0.6297789,506,0,501,5,1.738032,552.06335,0,0,31,FALSE,13.223717,1.574833054,0.005476044,-0.007909413,61,19,0.06201093,0,64,FALSE,486,11390.29373,3.60713768,3157.7097,15.547029,61,6010.813104,24.72408553,243.11569,15.904055,58,8508.066949,23.24832399,365.96475,14.937343,1.2746713,0,0.966712,0.3570261,0.6096859,,,0,,,,NOT_AVAILABLE,129.5442462,-0.95935727,51.80510599,45.88431729,100001,5355,5286.935,5526,,,,,,,200111,2.2163017,2.0812585,2.273735,3.6390693,2.7863913,4.4917474,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217385884613376,,81,26.68958,61.19982
1.12E-04,1.63572E+18,Gaia DR2 511217385884614528,5.11217E+17,154122457,2015.5,26.6893486,0.016835241,61.19981513,0.02045832,0.327101632,0.028301847,11.557608,-1.126593353,0.029201488,-0.349253945,0.04276126,-0.48484805,0.030669307,-0.5691715,0.37226337,0.009831679,0.34223717,-0.38779387,0.052358128,-0.032109946,-0.6206836,544,544,534,10,10.092648,928.9021,0,0,31,FALSE,368.85474,1.616258726,0.004194209,-0.011375392,63,19,0.03560017,0,66,TRUE,557,295179.8924,63.42761866,4653.807,12.013149,63,165273.5383,264.7205612,624.3321,12.30588,60,194081.7562,117.2070748,1655.8877,11.541958,1.2174112,0,0.76392174,0.29273033,0.4711914,,,0,,,,NOT_AVAILABLE,129.5456431,-0.959569245,51.80636613,45.88320998,100001,6066.733,5640,7067.6665,,,,,,,200111,9.385997,6.91573,10.860053,107.516464,92.3015,122.73143,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217385884614528,,81,26.68958,61.19982
0.002296112,1.63572E+18,Gaia DR2 511216629963315072,5.11217E+17,696948363,2015.5,26.69005035,0.465074795,61.1975351,0.469485966,1.214415985,0.688503997,1.7638474,0.017502245,0.906185781,-0.951667783,1.107630225,-0.46573538,-0.18141413,-0.5039083,0.29949993,0.16913995,0.26055768,-0.28784,0.13841715,-0.058792483,-0.6651427,386,0,386,0,3.816673,495.5717,1.969050489,2.522921852,31,FALSE,0.03539951,1.273630971,0.118776031,-0.006398989,46,16,1.1812481,0,50,FALSE,414,135.0060079,0.815286756,165.59328,20.362482,40,120.4256747,15.10750634,7.9712477,20.14959,41,235.8869426,10.99392132,21.456125,18.83016,2.6392353,0,1.3194294,-0.21289253,1.5323219,,,0,,,,NOT_AVAILABLE,129.5464587,-0.961725129,51.80511162,45.88107687,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511216629963315072,,81,26.68958,61.19982
7.91E-05,1.63572E+18,Gaia DR2 511241265903790720,5.11241E+17,806269376,2015.5,26.35954781,0.011039403,61.1998791,0.01322246,0.383527194,0.018264154,20.998903,-1.179936086,0.019439779,0.020327971,0.027027516,-0.4400861,-0.019338869,-0.54692525,0.30156225,0.036566786,0.27059942,-0.3471899,0.07223622,-0.023278585,-0.5960693,477,0,476,1,-7.087624,284.7606,0,0,31,TRUE,104.335754,1.596990877,0.002743402,-0.006632862,54,19,0.038470604,0,57,FALSE,485,81244.0812,23.58252187,3445.0972,13.413886,56,43078.52731,77.43691375,556.3048,13.765736,53,57142.36066,64.59759146,884.58966,12.869525,1.2335777,0,0.8962107,0.35184956,0.5443611,,,0,,,,NOT_AVAILABLE,129.3902764,-0.992917472,51.61016625,45.9645571,100001,5445.85,5137.25,5739.0522,,,,,,,200111,5.320656,4.7908897,5.9790907,22.433023,19.443878,25.422169,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241265903790720,,82,26.35955,61.1998
0.001211239,1.63572E+18,Gaia DR2 511241265898637312,5.11241E+17,1426323783,2015.5,26.35937058,0.225255654,61.19859185,0.253965136,2.77118346,0.378363176,7.3241363,20.48866125,0.477813575,-13.79938092,0.590125495,-0.3859937,-0.059530858,-0.31699964,0.27131867,-0.0094177,0.25372505,-0.30139688,0.20295061,-0.120476596,-0.6312351,397,0,394,3,5.3176174,556.126,1.411342588,4.118560782,31,FALSE,0.11148999,1.127793326,0.060471349,0.030350382,45,18,0.6187263,0,49,FALSE,412,332.012386,0.956852631,346.98383,19.38548,43,146.2436414,10.66832428,13.708211,19.938696,43,561.2949667,11.22672129,49.996338,17.888943,2.1310608,0,2.0497532,0.553215,1.4965382,,,0,,,,NOT_AVAILABLE,129.3904604,-0.994194364,51.60911124,45.96349574,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241265898637312,,82,26.35955,61.1998
0.002530386,1.63572E+18,Gaia DR2 511241265904107136,5.11241E+17,1097943465,2015.5,26.35443115,0.185744535,61.1992331,0.223224201,0.378706638,0.315496801,1.2003502,-1.241611008,0.36444921,-1.435787658,0.489541732,-0.43593198,0.06362396,-0.390979,0.2692789,-0.087533295,0.27131048,-0.3895781,0.006578285,0.06916938,-0.6372495,459,0,455,4,1.9973428,511.8924,0.499123206,0.606699486,31,FALSE,0.1491599,1.34680459,0.051656758,0.02304658,52,19,0.5048504,0,57,FALSE,491,324.0062243,0.811947006,399.0485,19.411982,49,113.3587447,7.678644565,14.762858,20.21525,51,423.0996606,5.507281856,76.82549,18.195814,1.655704,0,2.019436,0.80326843,1.2161674,,,0,,,,NOT_AVAILABLE,129.387999,-0.994061499,51.60664513,45.96526648,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241265904107136,,82,26.35955,61.1998
1.04E-04,1.63572E+18,Gaia DR2 511240887946984320,5.11241E+17,26770531,2015.5,26.47187239,0.012879701,61.19940059,0.014808445,0.316883586,0.020671586,15.329428,-1.088137399,0.02215902,-0.231372246,0.030984191,-0.5437573,0.08561621,-0.58720386,0.39576253,0.043788772,0.37036598,-0.4100247,-0.03581771,0.019982463,-0.67358255,442,9,442,0,-4.95244,305.80524,0,0,31,FALSE,126.90686,1.593749591,0.00286123,-0.04000597,51,18,0.043196138,0,57,TRUE,459,98875.8025,15.99685485,6180.9526,13.200641,50,53084.97508,62.51130248,849.20605,13.5389595,45,68377.44906,50.40428903,1356.58,12.674638,1.2284343,1,0.8643217,0.33831882,0.5260029,,,0,,,,NOT_AVAILABLE,129.4433065,-0.982095021,51.67665071,45.93641976,100002,5745,5400,6182.0947,1.7915,1.6442,2.01,0.889,0.6856,1.0141,200111,6.301097,5.441579,7.1319566,38.966118,32.204803,45.727432,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946984320,,83,26.47206,61.19935
0.001828414,1.63572E+18,Gaia DR2 511240681788554624,5.11241E+17,902288943,2015.5,26.47468378,0.012422625,61.19802893,0.015230148,0.254959143,0.022250529,11.458566,-1.12256225,0.021208467,-0.318922477,0.030935146,-0.52714,-0.06690009,-0.52392006,0.3059308,0.18124832,0.27085316,-0.3023474,-0.072587654,0.07336997,-0.6560926,473,0,472,1,-5.846888,309.62546,0,0,31,FALSE,95.78065,1.59976934,0.002967613,-0.048248217,54,18,0.041307468,0,59,FALSE,499,75097.64589,11.08717169,6773.382,13.4993,53,40523.11831,47.05665948,861.1559,13.832131,49,51658.83848,45.5733721,1133.5311,12.979058,1.2274946,0,0.8530731,0.33283138,0.52024174,,,0,,,,NOT_AVAILABLE,129.4449185,-0.983152467,51.67731386,45.93454805,100001,5572.01,5436.5435,5764,,,,,,,200111,7.304128,6.8256526,7.672668,46.331776,35.695816,56.967735,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788554624,,83,26.47206,61.19935
0.002377502,1.63572E+18,Gaia DR2 511240887946983680,5.11241E+17,1163719372,2015.5,26.47241039,0.131910984,61.2017215,0.151137145,-0.206757571,0.215497204,-0.95944434,-1.825199925,0.237608301,-0.465583418,0.318230209,-0.35383838,-0.06289767,-0.5523264,0.28334147,0.16708778,0.24352811,-0.34173045,0.08931923,-0.06637886,-0.55371,483,0,481,2,1.0562524,508.64246,0,0,31,FALSE,0.30342528,1.455778505,0.03530576,-0.007551626,55,18,0.32504103,0,58,FALSE,506,519.5591817,1.026790716,506.003,18.899279,51,218.9401435,8.391840237,26.089645,19.500574,47,625.3691113,5.11615528,122.23419,17.77158,1.6250492,0,1.7289944,0.6012955,1.1276989,,,0,,,,NOT_AVAILABLE,129.4430737,-0.979771318,51.67867954,45.93828068,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946983680,,83,26.47206,61.19935
0.001970234,1.63572E+18,Gaia DR2 511240887946984320,5.11241E+17,26770531,2015.5,26.47187239,0.012879701,61.19940059,0.014808445,0.316883586,0.020671586,15.329428,-1.088137399,0.02215902,-0.231372246,0.030984191,-0.5437573,0.08561621,-0.58720386,0.39576253,0.043788772,0.37036598,-0.4100247,-0.03581771,0.019982463,-0.67358255,442,9,442,0,-4.95244,305.80524,0,0,31,FALSE,126.90686,1.593749591,0.00286123,-0.04000597,51,18,0.043196138,0,57,TRUE,459,98875.8025,15.99685485,6180.9526,13.200641,50,53084.97508,62.51130248,849.20605,13.5389595,45,68377.44906,50.40428903,1356.58,12.674638,1.2284343,1,0.8643217,0.33831882,0.5260029,,,0,,,,NOT_AVAILABLE,129.4433065,-0.982095021,51.67665071,45.93641976,100002,5745,5400,6182.0947,1.7915,1.6442,2.01,0.889,0.6856,1.0141,200111,6.301097,5.441579,7.1319566,38.966118,32.204803,45.727432,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240887946984320,,84,26.47479,61.19802
5.19E-05,1.63572E+18,Gaia DR2 511240681788554624,5.11241E+17,902288943,2015.5,26.47468378,0.012422625,61.19802893,0.015230148,0.254959143,0.022250529,11.458566,-1.12256225,0.021208467,-0.318922477,0.030935146,-0.52714,-0.06690009,-0.52392006,0.3059308,0.18124832,0.27085316,-0.3023474,-0.072587654,0.07336997,-0.6560926,473,0,472,1,-5.846888,309.62546,0,0,31,FALSE,95.78065,1.59976934,0.002967613,-0.048248217,54,18,0.041307468,0,59,FALSE,499,75097.64589,11.08717169,6773.382,13.4993,53,40523.11831,47.05665948,861.1559,13.832131,49,51658.83848,45.5733721,1133.5311,12.979058,1.2274946,0,0.8530731,0.33283138,0.52024174,,,0,,,,NOT_AVAILABLE,129.4449185,-0.983152467,51.67731386,45.93454805,100001,5572.01,5436.5435,5764,,,,,,,200111,7.304128,6.8256526,7.672668,46.331776,35.695816,56.967735,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788554624,,84,26.47479,61.19802
0.001356177,1.63572E+18,Gaia DR2 511240681788691328,5.11241E+17,1078325163,2015.5,26.47760322,0.582689646,61.198067,0.593061883,-0.053372737,0.802954106,-0.06647047,-0.759715747,1.34775403,-0.20943041,1.508256044,-0.29491496,0.025594441,-0.22917183,0.028606424,0.11416215,0.105368994,-0.35922876,0.1285,-0.15917246,-0.5583318,279,0,275,4,1.8023173,313.34814,0.538078757,0.100308252,31,FALSE,0.027032834,1.321481615,0.157908191,0.022429973,35,16,1.583996,0,39,FALSE,307,100.9918889,0.757882185,133.25539,20.677649,26,123.4790075,13.04532052,9.465387,20.122406,25,222.639005,13.7901119,16.144829,18.892918,3.4271863,0,1.2294884,-0.55524254,1.7847309,,,0,,,,NOT_AVAILABLE,129.4462861,-0.982820495,51.67907914,45.93386066,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511240681788691328,,84,26.47479,61.19802
